	actress/nn	advance/vv	agencies/nn	agency/nn	aids/nn	alan/np	america/np	anybody/pn	anyone/pn	anything/pn	arm/nn	army/nn	artist/nn	association/nn	boss/nn	boys/nn	boy/nn	brother/nn	bush/np	businesses/nn	business/nn	campaign/nn	candidate/nn	car/nn	charity/nn	child/nn	citizen/nn	city/nn	companies/nn	company/nn	competitor/nn	convict/nn	countries/nn	country/nn	court/nn	criminal/nn	criminals/nn	dad/nn	daughters/nn	daughter/nn	district/nn	dogs/nn	employees/nn	dog/nn	employee/nn	enterprise/nn	entrant/nn	environment/nn	europe/np	everybody/pn	everyone/pn	fbi/np	folk/nn	food/nn	fred/np	friends/nn	friend/nn	girl/nn	government/nn	grandparents/nn	grandparent/nn	group/nn	grower/nn	grown-up/nn	guy/nn	guys/nn	her/pp	him/nn	him/pp	horses/nn	household/nn	houses/nn	house/nn	husband/nn	individual/nn	iranian/nn	irvin/np	it/pp	judge/nn	jury/nn	kid/nn	kids/nn	kitty/np	kurds/np	lady/nn	leland/np	lord/np	mama/nn	man/nn	management/nn	mater/nn	matter/nn	me/nn	me/pp	members/nn	member/nn	mom/nn	mom/np	mother/nn	myself/pp	nation/nn	nicaragua/np	other/nn	parents/nn	parent/nn	peasant/nn	people/nn	person/nn	plaintiff/nn	planner/nn	president/np	public/nn	rashad/np	reader/nn	rear/vv	russia/np	ryan/np	schwartzkopf/np	scout/nn	sister/nn	somebody/pn	someone/pn	son/nn	sons/nn	stomach/nn	stranger/nn	students/nn	student/nn	taxpayer/nn	teacher/nn	team/nn	that/dd	them/pp	theory/nn	things/nn	thing/nn	thomases/np	topic/nn	trek/np	troop/nn	twins/nn	twin/nn	university/nn	us/pp	veteran/nn	veto/nn	vietnamese/nn	washington/np	white/nn	wife/nn	woman/nn	women/nn	wwf/np	you/pp
mom/nn	2.6742415	3.4861498	4.545575	5.0179253	2.9639604	4.93182	4.901119	3.7741673	3.6258278	3.70553	0.5442637	4.983066	3.1679223	5.159289	0.52818584	2.7973213	2.298746	0.53995645	4.035368	2.9718542	4.3240876	4.8141108	4.4570327	4.5347595	3.2805696	1.4465764	4.9804144	5.0307646	3.4206042	5.103502	1.4221277	3.2560794	2.7919774	4.7464523	5.0774856	3.4393702	4.8782363	0.33762082	0.5922109	0.40410247	5.015161	2.769035	1.7454473	2.9692357	1.829733	5.1305504	4.8171325	4.638342	4.6590295	3.8133955	3.8192472	4.924186	3.0042243	3.0673974	4.161198	2.4497168	0.510757	2.3356237	4.996929	4.21004	0.7000255	3.3817587	5.2321615	3.3730006	2.9986832	2.749334	3.260787	2.7725124	3.426694	2.9539883	4.6816344	2.6181529	4.837181	0.4626894	3.130042	4.9700465	3.881467	3.8342152	5.0247674	5.067286	1.8391006	1.950851	3.8045707	3.5951807	1.7381086	3.8822842	4.0869694	0.15862213	2.6508768	3.6466637	0.22248127	3.3034992	3.4039235	3.466615	3.0388722	3.32627	0.0	4.4282174	0.35643467	3.083904	5.0379734	4.833727	2.9901705	1.4361467	0.8519461	3.1737108	3.2272666	3.2932985	5.100096	3.6264718	4.22716	5.095122	3.915207	1.2215385	1.4011043	4.6905756	4.4990973	4.5301933	2.24301	0.4217974	3.5598862	3.4720142	0.36524916	2.8285928	0.18288128	3.1351979	1.9890496	2.4974518	5.033431	2.3385937	4.7303987	3.8434308	3.5459924	4.041967	2.8664837	3.3193688	3.0533257	3.0835786	3.7228458	4.832603	2.466734	0.58655363	3.3034496	3.4724028	3.3875344	4.1779537	5.0646462	4.8041196	3.0850453	0.5763813	2.7155652	2.5976858	5.068536	3.8546014
mom/np	2.450102	1.4133375	1.1067799	1.1847928	1.9226207	1.0013897	1.9278189	2.7418807	2.637764	2.408289	4.3659005	1.0346961	1.8498651	1.533118	4.3491287	2.8995311	3.0446782	4.4693093	1.0569421	2.4965572	1.6060193	0.97058606	0.9963366	1.3415954	1.5429308	3.1929607	1.6898746	1.945215	2.203878	1.2164856	3.1657157	2.3106413	2.6242764	1.5418587	1.2142283	2.1371415	1.5485226	4.6162443	4.143351	4.260345	1.2813187	2.4252954	2.8507698	1.8977141	2.821656	1.6033005	1.0804466	0.91640073	1.7706895	2.6175337	2.6099246	0.9849335	2.607422	1.6790587	0.90847194	2.6557622	4.080861	3.0424967	1.065436	1.4991406	3.8957777	1.5769671	1.2553102	1.263983	2.4615612	2.6867068	1.6831164	1.9522562	1.5435473	1.8836464	1.8402021	2.876452	1.2168095	4.3162932	2.3562186	1.1069081	1.0624715	1.0278907	1.1693447	1.1550388	3.0525107	2.6205127	1.2422216	1.2549464	3.3112977	0.8262059	0.48843196	4.474572	2.6963444	1.5440922	4.3982034	1.6466535	1.4313586	1.5502192	2.077571	1.7376025	4.4282174	0.0	4.3478127	1.7941916	1.1209387	1.8235455	1.8049858	3.126493	3.713873	2.2891173	2.5770802	2.0109522	1.0836202	1.7844424	0.24658291	1.2919372	1.1190593	3.3654435	3.1755946	1.7276075	1.1538492	1.464488	3.1926978	4.4682097	2.6461935	2.5984356	4.2656665	2.7731652	4.3627768	1.6715792	2.726729	2.5117307	1.392872	2.5250766	0.8667507	1.0337535	1.2263609	1.1397381	2.3645825	1.8308457	1.794188	1.8316089	1.1946965	1.5093005	2.0440881	4.5261264	1.6286429	1.6293459	2.08101	1.0909101	1.2560693	1.8758917	1.7653462	4.486814	2.693995	2.0382457	0.97066677	2.1520238
mother/nn	2.5134835	3.4539192	4.442576	4.9482636	2.9509008	4.8792334	4.8656106	3.607945	3.4639208	3.5555587	0.5508754	4.907951	3.0359054	5.049152	0.5235397	2.6824234	2.1321285	0.415812	3.9556293	2.8779583	4.2811704	4.739311	4.3720546	4.4853063	3.2307944	1.3264139	4.854236	4.9894686	3.2990775	5.0257735	1.3470842	3.099034	2.6913342	4.701052	5.0214148	3.272593	4.7555504	0.37185585	0.4619816	0.54783654	4.953662	2.687934	1.688391	2.908821	1.7079352	5.0124307	4.7610254	4.5743628	4.623089	3.6505144	3.6536508	4.855558	2.8580654	3.039258	4.1116295	2.3793933	0.43580845	2.162834	4.933087	4.1850524	0.57491946	3.2731516	5.1592903	3.2973993	2.8661485	2.6355927	3.2400727	2.7266695	3.4048407	2.9035654	4.6411285	2.5071802	4.777899	0.31528974	2.9859366	4.9066544	3.8297741	3.786473	4.9614415	5.0057435	1.712771	1.8911587	3.7584586	3.5471966	1.5697252	3.822502	3.9963217	0.3650085	2.4795318	3.5346835	0.30047232	3.1800663	3.359252	3.4454477	2.9182866	3.2107236	0.35643467	4.3478127	0.0	3.0651672	4.9691634	4.789597	2.9528356	1.3189802	0.7323442	3.035801	3.0619848	3.1465254	5.028512	3.4897368	4.146724	5.001474	3.8732812	1.1432711	1.3334879	4.6543884	4.4416823	4.4043612	2.0870426	0.4426692	3.3932889	3.3052366	0.26821727	2.71158	0.44547322	3.0224094	1.8344387	2.325842	4.927492	2.1799932	4.6602626	3.7839835	3.5000947	3.957568	2.7729013	3.2149553	3.004418	3.0173783	3.670702	4.7109485	2.381579	0.48323664	3.1864095	3.45582	3.230119	4.0883484	5.003306	4.765401	3.051827	0.5750443	2.5390997	2.5322547	4.992357	3.7089236
myself/pp	2.044153	0.5169475	1.9889175	2.3866045	0.57821953	2.2203908	2.2894294	2.8655376	2.687856	2.5303369	3.0200043	2.2033074	1.6798956	2.6477017	3.0005686	2.2540102	2.476853	3.211642	1.5672783	1.9005338	1.7273867	2.123088	1.9394943	1.7911018	0.79209787	2.0199125	2.647891	2.4052799	2.0781114	2.3932056	1.8560702	2.1860583	1.9288203	2.0142524	2.3252232	2.1674905	2.5018487	3.3100328	2.9441793	2.9526038	2.2543745	1.6116961	1.4702921	1.1232061	1.7039306	2.6858401	1.931506	1.8049421	2.0172243	2.7919178	2.7841434	2.1659372	2.2319024	0.3421683	1.2445103	1.646692	2.774538	2.4639575	2.2882597	1.3924294	2.6410127	1.4244791	2.4436913	0.9653136	2.0156481	2.0224733	0.529969	0.8420843	0.60250735	0.9733077	2.1099086	2.1348283	2.034342	3.0896754	2.100746	2.0829535	1.2085489	1.0970743	2.3270223	2.2003965	2.041016	1.3111842	1.0684052	1.0641884	2.4586015	1.2259747	1.6709436	3.1438851	2.276199	1.606509	3.0548034	1.5258096	0.795709	0.67648286	1.5583591	1.4912883	3.083904	1.7941916	3.0651672	0.0	2.2424955	2.2048557	0.37210852	1.9429407	2.4600003	2.0469213	2.4140396	1.9521818	2.2884738	1.8522863	1.6221466	2.4406035	1.1613969	2.0612698	1.8355821	2.0109293	1.7190752	2.3012893	2.6186752	3.1908948	2.6812968	2.5839198	2.9563367	2.1590936	3.0145268	1.3501728	1.796649	1.9334354	2.4833562	1.8078451	1.9622713	1.2863435	0.75424814	1.6236557	1.6988711	1.6090405	0.7823013	1.1333109	1.1251587	2.481474	1.0248977	3.3170824	1.4219799	0.8065694	2.055286	1.7705315	2.2663832	2.2019134	0.3243828	3.1391704	2.3269327	1.0012103	2.2326572	2.4447885
nation/nn	3.1522593	1.8259573	0.84080726	0.4842262	2.496712	0.58313626	1.8794109	3.3153708	3.2210138	3.0064063	4.9009295	0.3342072	2.5078754	0.87905276	4.8867097	3.3311899	3.7352352	5.0448794	1.6433825	2.936311	1.8296651	0.7735757	1.2490087	1.3998361	2.2126443	3.7582703	1.216429	1.8856927	2.5946362	0.56888473	3.6804554	2.8834832	3.021295	1.4870092	0.57871085	2.5815082	1.1078035	5.2350473	4.785384	4.8512216	1.0930833	2.793922	3.3492284	2.4059236	3.3357003	1.0356904	0.6986558	0.8686718	1.8983924	3.203031	3.1730645	0.29435948	3.1105003	2.2216902	1.0582516	3.0609374	4.674065	3.7148628	0.66715914	1.7483168	4.47743	2.0178208	0.5313477	1.9830966	2.9152746	3.1293938	2.2336965	2.5778766	2.0908334	2.5256362	1.913338	3.3247373	0.38600406	4.94403	2.8884637	0.59981734	1.5708964	1.5343075	0.3892741	0.30955938	3.6060429	3.189204	1.7350476	1.8808231	3.9843597	1.5879158	1.5571926	5.098392	3.3644128	1.6916071	5.00503	2.1877692	2.0923593	2.096185	2.3325546	1.9874731	5.0379734	1.1209387	4.9691634	2.2424955	0.0	1.8485503	2.2942472	3.6961253	4.287759	2.7778397	3.0860713	2.595399	0.55770713	1.9533885	1.3122611	0.5127602	1.5800017	3.9149435	3.6870594	1.7921735	0.6687067	1.321326	3.8901474	5.048006	3.2221894	3.1591444	4.852262	3.2012265	4.9806414	2.375809	3.324815	3.1152887	0.770464	3.1278827	0.38269466	1.6654058	1.7260264	1.3549337	2.7895162	2.255629	2.4465768	2.2702372	1.7439439	1.1329666	2.6425374	5.118102	2.0029526	2.198678	2.511176	1.538182	0.6078292	1.9167135	2.1852908	5.021302	3.3912761	2.660327	0.3614218	2.7427862
nicaragua/np	3.0553546	1.9112749	2.1948416	1.9124013	2.4586842	1.7870368	0.35250884	3.4874122	3.381946	3.2411146	4.76113	1.8826457	2.4335806	2.2936215	4.7497373	3.3603637	3.58758	4.934165	1.2937337	2.7821343	0.59882784	1.5366663	1.5232875	0.60516447	2.3276122	3.6601741	2.5160317	0.32681397	2.8134995	2.0188816	3.6019874	2.8959794	3.1907833	0.42733598	1.5134867	2.8437684	2.4689064	5.0423827	4.595132	4.642998	0.9483589	3.0621035	3.237392	1.9471078	3.2865813	2.3915188	1.2403351	1.0874301	0.2777998	3.3959532	3.3173423	1.818758	3.1488926	2.04895	1.6550983	3.2790792	4.5775166	3.5949507	1.5769701	0.93813175	4.353917	2.0257032	1.9753847	2.2749035	2.8647292	3.1635323	2.3195856	2.7395718	2.1095808	2.722946	0.20017283	3.3710032	1.709383	4.7444425	2.9313762	1.6582754	2.1610086	1.9765322	1.8128594	1.7258757	3.5426083	3.2131774	1.33847	2.2997837	3.8400252	2.0616856	1.9816922	4.8866262	3.2786436	2.0666451	4.8080344	2.1471415	2.2392776	2.2220066	2.5733252	2.211511	4.833727	1.8235455	4.789597	2.2048557	1.8485503	0.0	2.2336893	3.6506999	4.1686826	2.690977	3.1636238	2.6322198	1.516091	2.396664	1.8296353	2.0672922	2.1312056	3.8264256	3.596875	0.3598611	1.6316824	2.308687	3.7140093	4.890672	3.3434715	3.2546432	4.689586	3.2095327	4.750361	2.3750813	3.2839425	3.119996	2.2143579	3.0836318	1.8034598	2.306775	1.9560465	1.9869964	3.0576842	2.5320475	2.4394085	1.8724371	2.1989145	2.3379235	2.7569401	4.9916024	2.1188104	2.3618824	2.6924474	1.465823	1.7514278	0.18395962	2.2369387	4.8744493	3.325812	2.8480663	1.8127339	3.0419326
other/nn	1.7627532	0.70680827	1.9709344	2.4186075	0.7976848	2.282734	2.3615024	2.6533513	2.473306	2.3462644	2.9459174	2.2251003	1.4057292	2.601614	2.9243784	2.112194	2.2199943	3.0994153	1.4582781	1.7728323	1.7794924	2.0894377	1.8370402	1.8255705	0.7531018	1.8609731	2.5696523	2.4651585	1.9309248	2.432203	1.7300203	1.9264917	1.827142	2.0683367	2.3808587	1.9133334	2.4378467	3.215833	2.7997527	2.8384595	2.305814	1.5688033	1.3497561	0.94658077	1.522086	2.6243281	1.9841175	1.8433344	2.0664692	2.5871108	2.5722878	2.2185013	2.0193057	0.43462515	1.3544021	1.6170832	2.669953	2.203879	2.3228407	1.5149368	2.525895	1.2677631	2.4924438	0.8842758	1.8125012	1.8781775	0.7466728	0.89042014	0.84319437	1.0183649	2.1452963	2.000099	2.1042542	2.9560635	1.8699754	2.1133878	1.3641518	1.2628069	2.3715482	2.2658484	1.8685303	1.2268423	1.1730167	1.2433025	2.2351172	1.3176173	1.6344008	3.0483909	2.0048406	1.4889007	2.9619668	1.294804	0.8392897	0.88596994	1.4203869	1.3487955	2.9901705	1.8049858	2.9528356	0.37210852	2.2942472	2.2336893	0.0	1.8026211	2.3343203	1.824981	2.1694677	1.6920133	2.3384576	1.6801875	1.6278161	2.4301448	1.3458362	1.934967	1.7172824	2.0834007	1.7903699	2.1789072	2.3696215	3.0777764	2.4522903	2.3480144	2.850882	2.0008104	2.9192817	1.0725553	1.562721	1.6731324	2.441315	1.5430117	1.9999193	1.408624	0.88901365	1.5890632	1.6269766	1.489568	0.61163515	0.99868816	1.2845318	2.3915553	0.92956674	3.1875536	1.2600278	1.0232457	1.8156602	1.6348525	2.2903967	2.2522562	0.5069612	3.0704749	2.0534823	0.98353356	2.2768238	2.2739935
parents/nn	1.470123	2.3026745	3.170942	3.6754193	1.9125538	3.6360195	3.7297678	2.605475	2.4384947	2.484076	1.3304011	3.6306896	1.8460462	3.762165	1.3118553	1.6283281	1.3389066	1.3976068	2.747328	1.7277486	3.1370974	3.4627311	3.109162	3.2875612	2.1269484	0.2206859	3.5781515	3.850611	2.0793817	3.7316256	0.31293634	1.9709492	1.5285696	3.514146	3.7705615	2.0772002	3.478606	1.6056502	1.1345872	1.2747134	3.7109632	1.4751866	0.6070983	1.7616899	0.4861464	3.7268686	3.504236	3.3267043	3.4993854	2.6246848	2.6135385	3.589016	1.7468076	1.9034909	2.8851116	1.2245208	1.0690098	1.3355596	3.680368	3.0612473	0.8087921	1.9918593	3.8705711	2.1224923	1.6956668	1.5008572	2.179206	1.6056498	2.3038325	1.7810744	3.512953	1.4349381	3.5092347	1.284269	1.8305576	3.6388836	2.683175	2.6280806	3.6988204	3.732544	0.6405246	0.7398252	2.596487	2.409917	0.91846037	2.667404	2.7988737	1.4877009	1.4949621	2.2537732	1.4116155	1.9310842	2.243317	2.3694892	1.6379211	1.933585	1.4361467	3.126493	1.3189802	1.9429407	3.6961253	3.6506999	1.8026211	0.0	0.6173139	1.8634521	1.9719903	1.9611882	3.7503664	2.214882	2.9394963	3.7118843	2.7315366	0.36246058	0.38959262	3.5125153	3.1746907	3.1193504	1.4093198	1.4143962	2.3659215	2.2546668	1.236248	1.6102744	1.4096357	1.8261122	0.66713434	1.1850748	3.63978	1.0244201	3.3782341	2.6428006	2.3098283	2.6556175	1.5635415	1.9376762	1.9369787	1.8179353	2.550258	3.426364	1.1529303	1.4679785	1.9062943	2.3997188	2.013376	2.846844	3.7488272	3.6384683	1.8733442	1.4537166	1.5790223	1.3569685	3.726403	2.584946
parent/nn	1.9367187	2.8419578	3.7680094	4.259319	2.3990037	4.2108793	4.2421193	3.055569	2.8994436	2.9779232	0.7722215	4.2275953	2.3989387	4.355915	0.75175405	2.0519857	1.6348665	0.80708605	3.31238	2.2163415	3.6590772	4.054667	3.6952572	3.8362243	2.6615593	0.62563777	4.1646495	4.3671722	2.6188006	4.3320446	0.6595689	2.476667	2.0214918	4.055684	4.3448224	2.6178217	4.0693088	1.0119482	0.59839016	0.71686226	4.2865124	2.0051544	1.0420601	2.268921	1.0142454	4.3196445	4.0866575	3.909258	4.0116997	3.091529	3.0839403	4.179108	2.2234163	2.4310348	3.4618623	1.7150904	0.5330183	1.6509854	4.2595553	3.5804708	0.2216939	2.5817244	4.470587	2.6937318	2.200063	1.975748	2.683442	2.1396506	2.8268244	2.3179405	4.0229855	1.867256	4.092175	0.7015558	2.3422894	4.231613	3.2341752	3.1807911	4.279013	4.3244286	1.050538	1.2620997	3.1422102	2.9582257	1.0900714	3.2283175	3.379525	0.9077867	1.9168402	2.8334312	0.8368002	2.5091608	2.7836363	2.8837743	2.2058132	2.5094175	0.8519461	3.713873	0.7323442	2.4600003	4.287759	4.1686826	2.3343203	0.6173139	0.0	2.37696	2.4440005	2.5032628	4.3476686	2.7896285	3.5230923	4.3100004	3.2789037	0.48138115	0.6753512	4.0326614	3.7550817	3.709596	1.6353947	0.81691074	2.8229344	2.7198787	0.63946515	2.0616395	0.852123	2.396072	1.1866509	1.6945016	4.2360473	1.5403608	3.9763432	3.1966953	2.8747041	3.2585268	2.1003916	2.5211437	2.4480314	2.3506289	3.089025	4.017527	1.7373675	0.8799735	2.4924488	2.9071558	2.5615754	3.423596	4.3289003	4.149147	2.4176123	0.8918865	1.995962	1.9172076	4.3240714	3.109963
peasant/nn	0.95577246	2.1589198	2.3675342	2.6536055	2.2040536	2.7346299	2.7995617	1.3114741	1.1562307	1.2665637	3.0912507	2.6429176	0.75712234	2.6452072	3.0799189	1.0059276	1.2952452	3.0880222	1.6838955	0.7486279	2.2849388	2.296241	1.8426372	2.329175	2.0784574	1.7754216	2.4950402	2.8755755	0.6714566	2.6355505	1.9715364	0.47599292	1.0913395	2.5462496	2.786905	0.70773345	2.4632735	3.313422	2.7212245	2.9425476	2.6084058	1.3354529	1.8830509	1.4034361	1.5894321	2.5876777	2.5308807	2.359494	2.6239574	1.3315055	1.2144995	2.7048411	0.5288572	1.9149481	2.3169203	1.5561396	2.8484066	1.2211765	2.6288009	2.483071	2.5352476	0.8817079	2.7921324	1.8677552	0.36658958	0.8676634	2.338582	1.8801515	2.2496707	1.8518198	2.5931518	1.0739536	2.6434906	2.909881	0.36655205	2.645633	2.4971952	2.3910773	2.7481024	2.7781963	1.3988504	1.7847397	2.07353	2.3254473	1.6438051	2.3430533	1.9859638	3.2023723	0.91509545	1.3589196	3.18166	0.80533653	2.1400342	2.3993404	1.0956212	1.1858835	3.1737108	2.2891173	3.035801	2.0469213	2.7778397	2.690977	1.824981	1.8634521	2.37696	0.0	0.5548832	0.5156089	2.6801224	1.1771406	2.1771624	2.6488595	2.550229	2.0899963	2.0594227	2.6227658	2.3739307	1.9032377	1.4817283	3.0895948	1.0218241	0.8522914	2.9792345	0.83141667	3.1347897	1.1323438	1.371721	0.9018628	2.5613017	1.047234	2.4541948	2.461448	2.0327682	1.5506072	1.1875142	0.84830034	2.0166836	1.2599691	2.4709191	2.2675526	1.5773764	3.0914228	1.0473051	2.4708815	0.5452766	1.5889686	2.7653337	2.713339	1.876185	3.2021456	0.9826977	1.6937437	2.7946444	1.3006436
people/nn	0.9635878	2.5396163	2.5977678	2.957219	2.5368338	3.0648003	3.2901032	0.9310188	0.7922516	1.01814	3.1634805	2.9237645	1.0113107	2.847303	3.1513264	1.0474777	1.179085	3.0971546	2.0918016	1.0873817	2.7791903	2.6220796	2.1760361	2.789167	2.3566217	1.8722677	2.6485643	3.355722	0.8283291	2.9027567	2.1301978	0.37881052	1.2166717	3.0147142	3.153546	0.65539616	2.6261966	3.3350542	2.7278504	3.0099494	3.0177052	1.5269723	2.1158094	1.8682026	1.7592524	2.7639587	2.909098	2.7539678	3.1071513	0.9969851	0.88431716	3.0254529	0.43516666	2.3076875	2.6817694	1.7227703	2.8978925	1.0742501	2.9717693	2.9523664	2.5826387	1.3103377	3.0677829	2.1350946	0.6554851	0.99744713	2.6674669	2.128249	2.605928	2.0763862	3.0796058	1.1361547	2.9949524	2.9226274	0.37089667	2.957868	2.8211195	2.7461352	3.0768175	3.1054838	1.4694155	1.9812012	2.5219364	2.6393127	1.5840452	2.6510758	2.2466426	3.2415848	0.78748333	1.7088319	3.2419896	1.1838508	2.4396467	2.7310028	1.4091028	1.5515057	3.2272666	2.5770802	3.0619848	2.4140396	3.0860713	3.1636238	2.1694677	1.9719903	2.4440005	0.5548832	0.0	0.6634221	3.0211968	1.418059	2.4721289	2.8962846	2.8853457	2.2038379	2.227118	3.1103132	2.7482033	2.0642881	1.3669248	3.1201873	0.619529	0.43863413	3.0324154	0.93383664	3.2029955	1.3683668	1.4741004	0.94806755	2.7724445	1.1553457	2.7574184	2.7472484	2.383842	1.8518846	1.3315773	1.1141424	2.282969	1.7582887	2.8018227	2.435367	1.8415357	3.0802007	1.4396995	2.7871604	0.6531948	1.9578733	3.074049	3.1996891	2.2430186	3.2662964	0.8103979	1.9199411	3.0959754	1.1360604
person/nn	0.79329175	2.0177734	2.13931	2.5022857	2.112024	2.559496	2.7852907	1.24795	1.0900525	1.1485047	3.2495303	2.4326491	0.40378186	2.4481866	3.2327805	1.3633168	1.3294634	3.2277906	1.4805205	1.1383485	2.2555707	2.0978637	1.6231667	2.24661	1.8304529	1.9048867	2.29895	2.8422835	0.8966882	2.4831057	2.079247	0.33839428	1.3688676	2.4861758	2.6451364	0.49268228	2.2560868	3.4406521	2.835788	3.0730245	2.5054867	1.523552	1.9499536	1.3917722	1.6665925	2.3894475	2.3851907	2.203876	2.569861	1.229242	1.1395473	2.5170126	0.80595607	1.8145776	2.1422336	1.7404566	2.9473517	1.2671562	2.4657621	2.3978767	2.6736097	0.8514908	2.6262267	1.5855263	0.7689254	1.2046152	2.173658	1.7809062	2.1131575	1.7432667	2.5601487	1.3966988	2.509566	3.0322983	0.504316	2.4460032	2.2871177	2.206032	2.58759	2.6105707	1.5900812	1.8086057	1.9701065	2.1535678	1.7292963	2.089551	1.681436	3.321414	0.8772342	1.3036205	3.2894626	0.61653423	1.9101405	2.2195852	1.2033006	1.1789103	3.2932985	2.0109522	3.1465254	1.9521818	2.595399	2.6322198	1.6920133	1.9611882	2.5032628	0.5156089	0.6634221	0.0	2.5214684	1.1091752	1.8937902	2.452373	2.3509426	2.2037594	2.1531525	2.5847933	2.2631867	1.70083	1.5286089	3.2314208	0.972656	0.82830715	3.1008554	1.2040317	3.2463968	0.79156774	1.3804848	0.8775103	2.354155	1.0204866	2.2666261	2.2224886	1.8789002	1.444878	1.3567816	0.9081768	1.7707427	1.3111315	2.2697036	2.0654569	1.5098692	3.228103	1.0003285	2.29517	0.4415648	1.371418	2.5743482	2.678778	1.8218168	3.3667486	0.88918334	1.6227117	2.5719612	1.1260372
plaintiff/nn	3.105619	1.877522	1.139899	0.7079102	2.5118406	0.73887455	1.5334762	3.2156434	3.1288946	2.916806	4.976719	0.61574674	2.4313502	1.1234716	4.96325	3.2693162	3.6984572	5.120006	1.4375634	2.8209882	1.5198021	0.6350783	1.0734161	1.1311591	2.2302976	3.795535	1.4525414	1.5223155	2.5183473	0.68437994	3.7452116	2.8000526	3.0011795	1.1644026	0.56932145	2.5628314	1.3732166	5.2999296	4.8263865	4.905168	0.6338662	2.817995	3.4153998	2.3534198	3.3992388	1.2583588	0.5600821	0.6258104	1.5746368	3.1029108	3.0593207	0.5581245	3.0394642	2.2153504	1.1370105	3.1016598	4.7494855	3.676364	0.60741997	1.5550767	4.5370436	1.9401145	0.6298236	2.0074286	2.8337831	3.077357	2.2865841	2.6044946	2.084737	2.5349116	1.5888528	3.2833672	0.6417439	4.991053	2.8121758	0.63443345	1.6763563	1.6040523	0.6445776	0.470279	3.611064	3.2392442	1.5734282	1.9194719	3.9782732	1.6317891	1.4861131	5.1570735	3.3118138	1.7467948	5.0698304	2.1182094	2.097086	2.1358922	2.3893008	2.0309973	5.100096	1.0836202	5.028512	2.2884738	0.55770713	1.516091	2.3384576	3.7503664	4.3476686	2.6801224	3.0211968	2.5214684	0.0	2.0147471	1.2580343	0.80477774	1.6729546	3.9684236	3.7605891	1.460205	0.8237968	1.4468547	3.8564496	5.110875	3.129741	3.0680716	4.925234	3.1371937	5.03414	2.328338	3.3564696	3.1060474	1.0422255	3.1335416	0.6076497	1.7675358	1.7497425	1.325711	2.7886324	2.2178023	2.474634	2.200441	1.8352188	1.3244544	2.6888442	5.1862497	1.996551	2.222835	2.4763238	1.3470861	0.7972003	1.5764314	2.221864	5.098791	3.3345604	2.6915455	0.49288467	2.650028
planner/nn	1.5914232	1.7903435	1.3954372	1.874178	2.1349335	2.05277	2.5011659	2.005179	1.8849492	1.8450924	3.450809	1.878011	1.1581656	1.6987354	3.438663	1.7937679	2.0838377	3.513913	1.49364	1.553247	2.083451	1.699753	1.4378185	1.9540257	1.9122632	2.2243173	1.4818574	2.5675137	1.1943736	1.9174519	2.2631412	1.3299054	1.5903537	2.1652386	2.0853288	0.89125985	1.4425268	3.7799282	3.259279	3.4119384	2.1149535	1.538412	2.0556278	1.436308	1.8122704	1.6342365	1.916191	1.7933184	2.388936	1.964075	1.8817407	1.8978431	1.4849117	1.7680523	1.7090396	1.7951403	3.2462566	2.0370276	2.0011983	2.1932514	2.9772966	0.77093416	2.0880299	1.60483	1.2934012	1.5970036	2.1051342	1.9064888	2.0585756	1.9202923	2.3370144	1.7902719	1.8407736	3.4185863	1.3170923	1.9962186	1.9437962	1.8699316	1.9580466	2.0464044	2.006743	2.001776	1.814695	1.9384886	2.3430262	1.8926628	1.6736745	3.6783104	1.7134444	0.4423533	3.5930243	0.83435446	1.9375423	2.136908	0.69527465	0.49469003	3.6264718	1.7844424	3.4897368	1.8522863	1.9533885	2.396664	1.6801875	2.214882	2.7896285	1.1771406	1.418059	1.1091752	2.0147471	0.0	1.7429076	1.7623883	2.026677	2.4795678	2.302073	2.3573186	1.6012895	1.007444	2.2592616	3.5478203	1.7951367	1.6665233	3.3925014	1.6367426	3.5933774	1.2989186	1.7410967	1.4230409	1.623905	1.4874282	1.6888157	1.9456295	1.6697397	1.097567	1.5143976	1.0333925	1.9344021	1.2694422	1.9568487	1.3223562	1.5502374	3.558345	0.58388084	2.2516518	0.79646885	1.336024	2.0602689	2.4496472	1.6850511	3.5663228	1.7750474	1.760374	2.0339768	1.7121024
