	actress/nn	advance/vv	agencies/nn	agency/nn	aids/nn	alan/np	america/np	anybody/pn	anyone/pn	anything/pn	arm/nn	army/nn	artist/nn	association/nn	boss/nn	boys/nn	boy/nn	brother/nn	bush/np	businesses/nn	business/nn	campaign/nn	candidate/nn	car/nn	charity/nn	child/nn	citizen/nn	city/nn	companies/nn	company/nn	competitor/nn	convict/nn	countries/nn	country/nn	court/nn	criminal/nn	criminals/nn	dad/nn	daughters/nn	daughter/nn	district/nn	dogs/nn	employees/nn	dog/nn	employee/nn	enterprise/nn	entrant/nn	environment/nn	europe/np	everybody/pn	everyone/pn	fbi/np	folk/nn	food/nn	fred/np	friends/nn	friend/nn	girl/nn	government/nn	grandparents/nn	grandparent/nn	group/nn	grower/nn	grown-up/nn	guy/nn	guys/nn	her/pp	him/nn	him/pp	horses/nn	household/nn	houses/nn	house/nn	husband/nn	individual/nn	iranian/nn	irvin/np	it/pp	judge/nn	jury/nn	kid/nn	kids/nn	kitty/np	kurds/np	lady/nn	leland/np	lord/np	mama/nn	man/nn	management/nn	mater/nn	matter/nn	me/nn	me/pp	members/nn	member/nn	mom/nn	mom/np	mother/nn	myself/pp	nation/nn	nicaragua/np	other/nn	parents/nn	parent/nn	peasant/nn	people/nn	person/nn	plaintiff/nn	planner/nn	president/np	public/nn	rashad/np	reader/nn	rear/vv	russia/np	ryan/np	schwartzkopf/np	scout/nn	sister/nn	somebody/pn	someone/pn	son/nn	sons/nn	stomach/nn	stranger/nn	students/nn	student/nn	taxpayer/nn	teacher/nn	team/nn	that/dd	them/pp	theory/nn	things/nn	thing/nn	thomases/np	topic/nn	trek/np	troop/nn	twins/nn	twin/nn	university/nn	us/pp	veteran/nn	veto/nn	vietnamese/nn	washington/np	white/nn	wife/nn	woman/nn	women/nn	wwf/np	you/pp
enterprise/nn	3.3911438	1.1641611	2.8854606	0.68320894	1.3778722	2.1298575	0.69970155	2.9940066	2.6789925	3.0333543	1.4296324	1.1661913	2.944495	0.6391861	3.8322062	3.4487646	2.7423925	3.6103752	1.7477801	2.7868934	0.22076207	1.5532012	1.5389028	0.845788	0.68719363	2.630549	1.2401597	1.2367536	3.0163913	0.44388106	0.44433972	2.375271	3.6682584	0.9144683	1.7975394	2.2213886	3.0038624	3.6636987	3.4152527	3.384122	1.394389	3.615265	2.8503692	2.6600807	0.64536375	0.0	1.6635323	0.58153003	1.113185	3.002099	2.7427342	1.1540205	2.1853988	0.68067294	2.4267366	3.203534	3.7362607	2.824098	0.9041589	3.5313084	3.2440557	0.82407576	0.49002326	2.7196028	2.914868	3.4498935	3.1256964	3.3468919	3.0353048	3.5970635	0.7968858	3.2884996	1.5576305	3.6802185	1.6013772	1.3739402	2.074989	3.0010726	1.6579037	1.9315243	2.5133405	3.4209645	3.334098	1.9236248	3.0136187	2.6420474	3.6119418	3.3126192	2.5999053	0.4658845	1.7515657	1.950173	3.2805464	3.1098745	3.5523367	1.1751351	3.4135494	3.7114136	3.3087282	2.9197772	0.9498595	1.1653882	2.0037014	3.3798451	2.9110227	1.5284531	1.8242769	2.5009608	1.7972636	0.7860561	1.910585	1.9075197	2.990672	2.0148344	2.2799942	1.1644707	3.7116573	1.3320187	2.427511	3.6558845	2.9597688	2.7034972	3.4801557	3.0951328	2.8045454	3.0969942	3.0396771	1.4997039	0.50891155	1.8066078	1.0190436	2.9707131	2.4812021	2.667445	3.3654413	2.9752142	3.5421705	2.068909	3.1109228	1.3040003	3.569084	3.4676473	1.6330361	2.7364092	1.1832912	1.5397537	1.4358767	2.2092102	1.69497	3.5396588	2.35035	3.5693676	1.1814792	3.1585956
entrant/nn	3.112645	1.5556259	1.4441228	1.4825349	1.4600357	1.8925153	1.6934798	2.1739402	1.9467741	2.1271088	1.5515879	1.304502	2.6035933	1.4362644	3.419764	2.1956441	2.6427724	3.425155	0.99546623	1.5993491	1.7095808	0.8454687	0.5823998	1.5599836	1.4755353	2.5319848	1.1993358	1.2727671	1.89382	1.6950307	1.3292913	2.0129163	2.3251607	1.6709025	1.334447	1.813719	1.5545999	3.45199	2.7260487	3.2173727	1.1973206	2.1952171	1.7976407	2.573733	1.6026967	1.6635323	0.0	1.6503949	1.760644	2.1578221	1.9200166	1.328242	1.5834695	1.8297877	1.9899029	2.0387514	3.3533494	2.6613047	1.400745	2.0520265	3.0486546	1.242131	1.8070652	2.4824877	2.3120794	2.2111337	2.4290917	2.24069	2.1976144	2.1930177	1.7756959	2.0203004	1.029485	3.3618276	1.4248176	1.3343998	1.6452788	1.8159477	1.3421189	1.4488324	2.3966675	2.1463633	3.0519543	0.33185735	2.6872463	2.2104876	3.4264727	3.137642	2.2251108	1.680152	1.5613444	1.2849791	2.4214604	2.2255628	2.2003918	1.0174102	3.2504969	3.4620013	3.1167307	2.1404471	1.6076612	1.8599507	1.5826179	2.2142708	2.8357868	1.2076151	1.3693622	2.033045	1.3877621	1.5428872	0.9642377	1.2505598	1.7873583	1.4352603	2.289991	1.6055378	3.4549754	1.3681269	2.3139582	3.4486618	2.2962594	2.1050787	3.2911325	1.8928435	2.2294014	2.5659668	1.6525613	1.4540912	1.6288139	1.7561595	1.2763815	1.8958462	1.80261	1.6228911	2.0987864	1.7486908	2.9735131	1.1077418	2.6833098	1.3971382	2.3948977	3.3317125	1.4910907	1.8064289	1.2464643	1.026318	1.2989033	1.6744462	1.3225071	3.245633	2.096115	2.328181	0.7391538	2.1274986
environment/nn	3.547798	0.979603	2.8803048	0.77818775	1.3903884	2.388827	0.5788584	2.78164	2.449408	2.812555	1.2733915	1.2047898	3.107267	0.9800354	3.9822528	3.4688885	2.7678094	3.757599	1.7577488	2.8171756	0.61867684	1.5954747	1.557341	0.94374114	0.7512345	2.7401779	0.9709465	1.4025176	3.0769508	0.7827296	0.7001535	2.2487237	3.6557384	0.6854019	1.7173998	2.0456204	2.9808812	3.7530875	3.5241945	3.5144415	1.5438569	3.587395	2.9369955	2.6420429	0.9863246	0.58153003	1.6503949	0.0	0.96979547	2.8154848	2.5224934	1.2434043	1.9740354	0.91343474	2.6526115	3.273189	3.8970232	2.8471484	0.737046	3.4989257	3.3711867	0.7694737	0.8336153	2.7286534	2.8091002	3.3943386	3.0220017	3.25717	2.8881972	3.5495656	1.0514793	3.3157542	1.6292965	3.8061743	1.4005703	1.0948633	2.3209913	2.8255427	1.6516353	1.8554845	2.5547872	3.4480584	3.4826653	1.8692164	3.0458603	2.8418372	3.731477	3.3578715	2.5034666	0.8685271	1.9666799	1.7679222	3.1635592	2.9855955	3.5067012	1.2333467	3.4904156	3.8134062	3.4143095	2.7339199	0.8438025	0.95626646	1.756517	3.4504063	3.0276735	1.2537085	1.5712612	2.3381114	1.7321935	1.0358839	1.8821491	1.6662736	3.0676448	1.8551253	2.3993394	0.9239635	3.8728182	1.2834482	2.4168541	3.8064346	2.7773345	2.5203981	3.619647	3.1364734	2.641903	3.0342214	3.0710301	1.6558304	0.6545408	1.9776926	1.2120575	2.7653465	2.3038044	2.4658663	3.3316348	2.822899	3.6612601	1.9040399	3.2587667	1.1675682	3.62685	3.623119	1.8755513	2.7215364	1.2768427	1.4991279	1.3302565	2.401787	1.4766986	3.6876209	2.342893	3.564002	1.2415354	3.0209618
europe/np	4.0719457	0.4053373	3.167839	1.0073192	1.9497027	2.6979098	0.5041574	3.2392287	2.9106019	3.2467694	0.69669455	0.8014358	3.585186	1.2999685	4.5207458	3.8177752	3.4344244	4.3543363	1.574197	3.1382637	1.2654016	1.4929806	1.5448296	1.4347328	1.2133579	3.3500645	1.2731954	1.4021744	3.4570131	1.2051839	0.97710216	2.9310143	3.9962256	0.30127347	1.9028226	2.690996	3.2768278	4.3817177	4.052378	4.091912	1.7184424	3.8833525	3.3540614	3.327714	1.3915285	1.113185	1.760644	0.96979547	0.0	3.2402103	2.9240987	1.3584402	2.394887	1.6056731	2.9478903	3.6540442	4.441147	3.5047352	0.72427803	3.7295172	3.96845	1.1363575	1.4200963	3.3324757	3.4125624	3.7898765	3.5184674	3.6932073	3.3475988	3.8457441	1.7726513	3.6496272	1.4742947	4.361591	2.0036569	0.88879365	2.5815642	3.1726596	1.8274713	2.1082883	3.1921346	3.809881	4.0101476	1.996031	3.6791735	3.2202826	4.3527803	4.00805	3.1597297	1.1699145	2.3542483	2.0810916	3.6279063	3.4148948	3.8518696	1.1753994	4.128867	4.428138	4.0150986	3.14656	0.30905005	0.19547147	2.2581332	3.8375683	3.652152	1.5745149	1.9955689	2.9619598	1.9395179	1.0441967	1.7316277	1.9981755	3.4068444	2.2477186	3.069456	0.30097923	4.423948	0.6896738	3.0711937	4.3663793	3.3075118	3.0516515	4.218073	3.485818	3.117053	3.608173	3.3733718	2.0866256	1.156036	2.468323	1.1384714	3.1283643	2.726842	2.8109207	3.719708	3.180914	4.2051473	2.2198048	3.7449949	0.6330019	4.012752	4.2082076	2.1719995	3.0788317	1.0010886	1.3064202	0.7420715	2.6344008	1.9462461	4.2274942	2.9864414	3.952337	1.6665486	3.4207022
everybody/pn	2.375798	2.9679215	1.7783122	2.79921	2.0080464	2.3798199	3.1329424	0.37246534	0.5790199	0.5352719	2.8027167	2.832889	2.1146162	2.7398007	2.513709	2.1577249	1.7924875	2.6720319	2.7349882	2.0995078	2.9052458	2.7053936	2.4524956	2.3828487	2.6186724	2.0498064	2.0602367	2.5599923	1.9246634	2.9023733	2.8304358	1.2211014	2.044425	3.086373	2.2720103	1.1540446	1.8943447	2.383582	1.9207321	2.3824863	2.346632	1.9545281	2.0571146	1.6190125	2.7621663	3.002099	2.1578221	2.8154848	3.2402103	0.0	0.3624641	2.633545	0.94532996	2.6925223	2.2909243	1.7877845	2.5482578	1.7769423	2.720212	1.8276479	2.3042383	2.4472332	2.8830035	1.6125768	0.911901	1.6101906	0.61071444	1.1329457	0.32545206	1.7251782	2.589053	2.1499681	2.7082121	2.3931942	1.627938	2.4366407	2.2938035	0.8791653	2.3343806	2.133196	1.7429919	2.0083275	2.3472006	1.9217446	1.7418725	2.1688814	2.5219626	2.02586	1.1749121	2.9881396	2.117108	1.8493409	0.5530111	0.3855707	1.8652391	2.5596564	2.2137666	2.4136255	2.253705	0.34691882	3.0905952	3.28069	1.1561929	2.1113555	2.1900728	1.7308023	1.342365	0.9308206	2.3692634	2.9323652	2.5468402	1.3628628	1.7312495	1.0522814	2.0231943	3.0439866	2.6699152	2.945329	1.6410611	2.6206493	0.44141823	0.5439836	2.501032	2.092111	0.51428795	0.9982134	1.8866421	2.0465786	2.7646706	2.0136504	2.7388742	0.8087915	0.6106912	1.112958	1.6539347	1.0111741	2.0790164	1.6289572	2.0613554	2.8204553	2.2048783	2.585804	2.2833936	0.99307114	2.7792187	2.716168	2.8856108	2.1838326	1.4480342	2.4343727	1.5230412	1.8872159	2.131173	0.4811862
everyone/pn	2.5516613	2.6447167	1.7596972	2.5107641	1.8078711	2.3198426	2.8337903	0.41582233	0.36228052	0.51670706	2.4935052	2.5447206	2.2402105	2.500835	2.7423613	2.2285674	1.8783627	2.8430393	2.4627125	2.0565498	2.654405	2.435966	2.1894176	2.1514056	2.3425272	2.1091464	1.7401704	2.3278227	1.9758991	2.649499	2.565815	1.1601756	2.1501973	2.7728796	1.993141	0.99505997	1.8716475	2.587021	2.138276	2.5487573	2.1239507	2.0417523	2.081187	1.6875978	2.5192316	2.7427342	1.9200166	2.5224934	2.9240987	0.3624641	0.0	2.3561375	0.69660944	2.4752288	2.2772539	1.9121292	2.7589228	1.8771203	2.404286	1.8989704	2.4530559	2.165977	2.6473794	1.6895556	1.0675789	1.7267799	0.899721	1.3094925	0.5970441	1.8319803	2.3927596	2.1917436	2.4437485	2.6048715	1.3519369	2.1084847	2.2235718	0.82748544	2.0692768	1.8726786	1.7888144	2.103514	2.5052695	1.6985224	1.8908855	2.2140727	2.7133381	2.2013607	1.2144758	2.7304175	2.0182612	1.5569578	0.885199	0.6896592	1.9525625	2.2845113	2.3930955	2.6254706	2.415852	0.43199173	2.7849503	2.9580526	0.8609981	2.2167864	2.2910388	1.4194782	1.0388	0.87966585	2.0953012	2.6607406	2.2833252	1.0286193	1.8137077	0.8094366	2.0356061	2.718279	2.8594398	2.6433306	1.6557276	2.8103657	0.592378	0.526441	2.6739814	2.1169598	0.6113271	1.2240717	1.9125955	1.8982384	2.495502	1.9328704	2.4794977	0.7047633	0.45544076	0.90202636	1.7535571	0.96958923	2.3062046	1.3564025	2.2206895	2.5046108	2.326296	2.753529	2.1520662	1.0775428	2.5055287	2.4199243	2.5736701	2.1178052	1.171117	2.6199677	1.5283396	2.0174923	1.9120536	0.70543927
fbi/np	3.3786252	1.1127295	2.5147524	0.56404966	1.3724785	1.8044575	1.2843993	2.5870872	2.2729924	2.5805671	1.3112121	0.9666801	2.9144247	0.87236345	3.7218637	3.149724	2.7878103	3.5992227	0.98331183	2.515928	1.1678412	0.89789194	0.935527	1.1871942	0.72526896	2.6781268	0.98347116	0.88886505	2.7288454	1.0969461	1.007966	2.2274208	3.3047194	1.2942705	0.8038695	1.9895866	2.6299622	3.64022	3.2536035	3.4028354	0.6754153	3.1889718	2.6426148	2.69027	0.821362	1.1540205	1.328242	1.2434043	1.3584402	2.633545	2.3561375	0.0	1.9686344	1.3679504	2.091003	2.8992138	3.641653	2.842041	0.7736992	3.0256858	3.2557354	0.8681552	1.2359939	2.6666267	2.738811	3.1092308	2.8218608	3.0152838	2.6840134	3.1306727	1.4109871	2.9921978	0.78295076	3.607262	1.2986928	1.1655405	1.742728	2.4616058	0.60282815	0.9675389	2.557328	3.1143022	3.2307818	1.5317377	2.9821134	2.3883488	3.631868	3.3125057	2.4982781	0.86626863	1.6122675	1.1701907	2.9192152	2.7199318	3.1721811	0.68054175	3.4215927	3.6782184	3.3091419	2.5551922	1.2220066	1.456231	1.7304358	3.1114955	2.9623575	1.3852992	1.6154474	2.3048449	0.8226241	0.5966142	1.1290184	1.4070591	2.6494696	1.7385398	2.431842	1.2512352	3.6547194	1.167636	2.457927	3.6767654	2.6487257	2.3939083	3.4802759	2.8164356	2.5370746	2.8702176	2.6872964	1.4104027	0.9689808	1.7844524	0.72426206	2.404149	2.1781058	2.0267174	2.997575	2.4473088	3.3990636	1.366739	3.0480628	1.0752188	3.3017657	3.5464456	1.3879744	2.3149085	0.94278276	0.7995233	1.1739237	1.7794759	1.5505899	3.450555	2.3451242	3.2477884	1.2655913	2.7119777
folk/nn	2.4433599	2.1348512	1.837725	2.0133748	1.2330526	2.0275207	2.2673125	1.0322067	0.79871655	1.1363044	1.9889634	2.018094	2.0739205	1.947943	2.756011	2.392209	1.6588202	2.732692	2.1788805	2.064607	2.1097677	2.105586	1.8542415	1.6423682	1.8073571	1.8193958	1.228211	1.8599589	2.0491714	2.1309016	2.0416346	1.0046403	2.4019356	2.2307336	1.8243654	0.8332699	1.9782681	2.547784	2.1972237	2.4141066	1.7544807	2.3187509	2.067397	1.4873875	2.0304153	2.1853988	1.5834695	1.9740354	2.394887	0.94532996	0.69660944	1.9686344	0.0	1.9530977	2.0583541	2.0276287	2.7341337	1.6867241	1.9228901	2.1954496	2.2969923	1.5895492	2.1306481	1.4793053	1.1693058	2.0123382	1.2425514	1.6704506	1.0856198	2.1712806	1.8598077	2.313922	2.108534	2.575614	0.97604936	1.6314739	1.9266844	1.3060958	1.8427163	1.7659173	1.5032035	2.2716181	2.4077022	1.4475987	1.7846152	2.0344076	2.6302814	2.1277466	1.0903414	2.216453	1.587675	1.4569311	1.3421038	1.1730974	2.2193456	1.8023928	2.310008	2.596551	2.2836502	0.95352614	2.2314334	2.4278781	0.4722907	2.339242	2.0623987	0.8429287	0.47467163	0.816642	1.9326626	2.1748226	2.054081	0.786307	1.8799263	0.33167174	1.6884596	2.2267876	2.7845366	2.1305752	1.3362166	2.7049103	1.0136114	0.7806735	2.560546	2.1919684	0.83530396	1.3956568	2.000217	1.3898438	1.9890753	1.4805177	1.9614344	1.2342672	0.5633188	1.2220267	2.0161982	1.3770959	2.3476155	1.2996886	2.1199994	2.0081418	2.487561	2.5977755	1.7309706	1.2134023	1.971621	2.0910716	2.0999799	1.8815941	0.5482595	2.5563319	1.2201804	2.2594109	1.4142187	1.252921
food/nn	2.9898074	1.5933285	2.8071647	1.0201334	1.2555876	1.9903427	1.2510791	2.684672	2.39054	2.7570782	1.7355369	1.5552467	2.588872	0.8964698	3.41746	3.276379	2.307456	3.2163098	2.0850682	2.6690595	0.48233682	1.9055605	1.8205543	0.522474	0.8971905	2.2398553	1.3129531	1.4385062	2.8136222	0.540257	0.84825444	2.036349	3.5005026	1.400932	1.8789629	1.9203731	2.9336782	3.2023616	3.0417092	2.9576485	1.4841695	3.4731522	2.6637845	2.200551	0.65674436	0.68067294	1.8297877	0.91343474	1.6056731	2.6925223	2.4752288	1.3679504	1.9530977	0.0	2.2733073	2.9901545	3.340712	2.4052153	1.2294288	3.4089928	2.8249576	1.0750169	0.31019232	2.3167722	2.5510406	3.2316759	2.7313554	3.0627525	2.6907318	3.427728	0.31889504	3.142083	1.8834935	3.2561963	1.4178976	1.5889379	1.9824932	2.8154414	1.7381129	1.930907	2.0902894	3.2424114	2.9624135	2.0123875	2.6213608	2.4068398	3.1862047	2.8475566	2.2285726	0.7625951	1.588378	1.9453928	2.9356313	2.779578	3.3939247	1.5031265	2.9511583	3.256498	2.8850853	2.5818777	1.4609401	1.6394951	1.7665573	3.1707175	2.4851077	1.4963682	1.666159	2.1624553	1.8833661	1.1060251	2.185926	1.7963316	2.8158166	1.7758038	1.8534015	1.6096666	3.3161986	1.7607942	2.0520384	3.237192	2.591474	2.3519006	3.0714283	2.939304	2.4255476	2.6658773	2.9358387	1.346577	0.5834186	1.5462903	1.3453087	2.774026	2.161251	2.5258565	3.165144	2.799706	3.144369	2.054018	2.7425244	1.687854	3.3478575	3.0436683	1.560584	2.4700425	1.5531863	1.8957623	1.8488656	2.1205058	1.5473218	3.1413643	1.9926232	3.3548992	1.2231066	2.8764205
fred/np	1.7134687	2.7719522	2.1317172	2.3311515	1.6677426	0.39867926	2.7423017	2.468143	2.3791282	2.545012	2.6657531	2.3229709	1.2726895	1.8932154	2.003662	2.7146564	1.8749993	2.0081027	2.2191584	2.4718857	2.3802729	2.1465936	2.001659	2.0779345	2.1960926	1.6212447	2.241398	1.590425	2.2384043	2.4078152	2.3086364	2.074368	2.755249	2.8438838	2.2100868	2.1357388	2.377622	2.2454267	1.8443614	1.9095509	1.4434932	2.6784964	2.2059054	1.9769362	2.1411572	2.4267366	1.9899029	2.6526115	2.9478903	2.2909243	2.2772539	2.091003	2.0583541	2.2733073	0.0	1.9266884	1.902538	1.8662509	2.547324	2.4899666	1.8863093	2.0904024	2.3779607	1.793053	2.095385	2.6369221	2.105617	2.498923	2.2533083	2.5948575	2.0747743	2.620844	2.0128307	1.9919602	2.0951595	2.5853102	0.4182104	2.3975654	2.0136538	2.1583393	1.7394149	2.5001876	1.5199903	2.0069287	1.8003943	0.43549243	2.101428	2.1182828	1.9938102	2.3071082	0.8536052	2.2650285	2.1791396	2.1071594	2.722383	1.9503012	2.1250958	2.2165334	1.90589	2.3494418	2.696641	3.0861154	2.183075	2.4051929	1.7917742	2.2059193	2.157802	2.1202092	2.284864	2.2466385	2.1337118	2.1494133	1.6567947	1.840585	1.6720754	2.8967621	1.933066	2.5732915	1.7696722	2.0410974	2.3621323	2.222876	1.9155575	2.4876993	2.1599252	2.0419474	2.1160297	1.167414	2.428361	1.0575911	1.9286455	2.4388678	2.1134639	2.3393042	2.502552	2.3685234	1.867473	2.1179209	1.4022875	2.5942662	2.616786	2.017265	0.8469794	1.397454	2.1448169	2.336211	2.6434596	0.40343225	2.0272388	1.7526634	1.6880724	2.6315856	1.80477	2.2057295
friends/nn	2.0955355	3.435978	0.88479453	3.1306782	2.3705661	2.1161003	3.492001	1.9010785	2.0028296	1.8902104	3.3213072	3.092617	1.7811937	2.870498	2.1097724	0.961822	2.1731367	2.493512	2.7783353	1.2125762	3.1458797	2.6838868	2.439808	2.7878597	2.9831452	2.1226761	2.7247913	2.7165184	0.7334478	3.152875	2.9880567	1.9695948	0.92064625	3.5236802	2.672082	2.0420203	1.0245328	2.4311686	1.1883322	2.31817	2.4738262	0.9607401	0.833801	2.2021508	2.9618096	3.203534	2.0387514	3.273189	3.6540442	1.7877845	1.9121292	2.8992138	2.0276287	2.9901545	1.9266884	0.0	2.1171176	2.1195781	3.1884444	1.0149643	2.211423	2.8193703	3.1279042	2.0586257	1.6633577	0.92140144	1.6845324	1.0609573	1.6074748	0.97685504	2.8060133	0.9500943	2.7603912	2.2130458	2.368441	3.0724435	1.931702	1.571257	2.674174	2.577611	2.0655394	0.65327424	2.1695495	1.8287187	1.8994968	1.8046457	2.4127455	2.2994103	1.9095798	3.1894913	1.9992565	2.4304597	1.5569054	1.5428001	0.97424465	2.7468941	2.3557503	2.3670416	2.2628798	1.870409	3.4660707	3.7493677	2.2345724	0.60694194	2.2478774	2.487738	2.2567935	1.9432178	2.7198358	3.154477	2.6391988	2.257384	0.36540207	1.9739019	2.0648577	3.5165682	2.4119952	3.2418542	2.118335	2.4100823	1.9022349	1.9365915	2.347572	0.93781555	1.968213	1.7715615	0.6623985	2.1622505	3.1172533	2.0531821	2.8914955	1.8067793	1.8671312	1.9263864	0.79116887	1.4347942	1.5511096	2.1052675	1.6652731	3.256454	0.7962437	2.3815963	2.1861348	1.2456304	2.9669816	2.9020908	3.213986	1.9416114	2.2354782	2.221428	1.8994845	0.77452356	2.1159194	1.4461305
friend/nn	0.5984625	4.262682	2.8146107	3.7755284	2.6906252	2.1056387	4.1583366	2.7552361	2.8536153	2.900912	4.139508	3.8817723	0.9960486	3.3333669	0.2387893	2.964203	1.4765387	0.65742075	3.8984823	3.1005778	3.6236737	3.7913272	3.5791407	3.2668285	3.5288713	1.365103	3.4981847	3.2744653	2.5977879	3.6953318	3.7074506	2.3178058	2.928605	4.2749953	3.632184	2.6110148	3.002246	0.8077488	1.0284114	0.72464424	3.0947967	2.990272	2.5860403	1.7051536	3.4762423	3.7362607	3.3533494	3.8970232	4.441147	2.5482578	2.7589228	3.641653	2.7341337	3.340712	1.902538	2.1171176	0.0	1.4016688	3.9842305	2.971293	0.8425493	3.440372	3.5701013	1.5478761	1.9401628	2.765463	2.0156229	2.5302622	2.400308	2.898936	3.0846188	2.9838843	3.730828	0.4563759	3.046343	3.9607418	2.200503	2.9603803	3.5072083	3.4987912	1.5910058	2.6971471	0.5881111	3.2693815	1.1699439	1.4799623	0.69236565	1.0985284	1.98739	3.7109687	2.1622283	3.4767148	2.1237788	2.2620065	2.960257	3.5427551	0.94017005	0.67404014	0.79563487	2.6686509	4.189976	4.5354395	2.9362495	2.5302732	1.1591933	3.293236	3.0438101	2.3548968	3.6963663	3.7797017	3.7922218	3.2050123	2.127279	2.6859925	1.6751267	4.380488	0.39625576	4.125218	1.7898103	0.54967195	2.4624393	2.4819913	0.5949207	2.900391	2.3624053	1.7067745	2.6751194	2.3992434	3.70464	2.0135193	3.527871	3.0155425	2.6409883	3.148581	2.716515	2.9313147	0.66974026	3.2792327	0.8706494	4.1183767	2.6565704	0.716926	2.4371746	2.0140269	3.7137966	3.9711807	4.19311	2.2370474	2.9366653	0.39044642	1.8007618	2.694802	3.0216424	2.464781
girl/nn	1.1887934	3.3147883	2.4871814	2.8624437	1.6601738	1.8921511	3.198993	1.9258058	1.9143534	2.1043255	3.2420242	3.0651405	1.1665597	2.5166657	1.4669726	2.8126664	0.15609753	1.2020026	3.2468617	2.7245047	2.692834	3.1177588	2.8911233	2.3616753	2.5595236	0.5427836	2.460354	2.605459	2.3986022	2.8095667	2.8546739	1.1445343	2.8147383	3.2993367	2.8448417	1.4726903	2.653531	0.9965271	1.3733774	0.92998797	2.438949	2.850436	2.3365426	0.38594607	2.6359954	2.824098	2.6613047	2.8471484	3.5047352	1.7769423	1.8771203	2.842041	1.6867241	2.4052153	1.8662509	2.1195781	1.4016688	0.0	3.025927	2.8348117	0.78538257	2.4663575	2.6733725	0.38288003	1.0101873	2.4829838	1.3802055	2.132563	1.7101561	2.7384505	2.1561108	2.7886343	3.084895	1.1982915	1.9505061	2.9859796	1.9758543	2.3233294	2.7551582	2.7271142	0.4147933	2.5915508	1.1155014	2.6026304	0.40762192	1.5541018	1.1146132	0.5661263	0.7927091	2.8662798	1.6012241	2.6005101	1.5937041	1.6841266	2.7365017	2.7567496	0.72467136	1.0768276	0.7330417	1.8935633	3.266807	3.555571	1.8164705	2.5056345	0.55280244	2.2324598	1.9539323	1.2121328	2.9167678	2.9746153	3.1653266	2.227947	2.0728533	1.7188432	0.75232345	3.4244018	1.3507644	3.2856061	0.51361984	1.2548922	1.5725236	1.4919542	1.0456575	2.6611571	1.4701537	0.98008883	2.4755967	1.622984	2.760264	1.2889996	2.7704403	2.294729	1.7458826	2.3741293	2.467524	2.3281858	1.2691116	2.4580634	1.1923534	3.2232077	2.6605558	1.1120214	1.923156	1.6296431	2.930707	3.2205777	3.343218	2.022426	1.8352332	1.1954548	0.6060185	2.570694	2.1994686	1.9211721
government/nn	3.6580503	0.5008797	2.7314956	0.4798512	1.4824086	2.2876894	0.7184494	2.6790047	2.339582	2.681962	0.80719805	0.7402212	3.1869006	0.96751654	4.0578165	3.3616662	2.956078	3.9080899	1.2656453	2.6933079	0.9657164	1.167262	1.1684436	1.0159246	0.6876802	2.9002788	0.7296176	1.1235759	2.978681	0.8754861	0.729224	2.3568275	3.5304618	0.6219215	1.2689831	2.0933614	2.833409	3.9035873	3.5602262	3.6602623	1.2262113	3.4214067	2.8857183	2.8267415	0.9178836	0.9041589	1.400745	0.737046	0.72427803	2.720212	2.404286	0.7736992	1.9228901	1.2294288	2.547324	3.1884444	3.9842305	3.025927	0.0	3.2763846	3.5160592	0.71300894	1.078644	2.8467927	2.8802807	3.2953167	2.9833705	3.175889	2.8071017	3.365858	1.3751776	3.2023625	1.1456349	3.9073431	1.3685567	0.6327238	2.1919127	2.6274724	1.2010021	1.4474816	2.7215497	3.349278	3.56763	1.6105261	3.1985292	2.799407	3.9017315	3.525356	2.6273367	0.8279429	1.9414414	1.4349568	3.0971415	2.8845735	3.3784459	0.82953256	3.6563199	3.9537687	3.5629292	2.6189976	0.66211617	0.77302325	1.7021952	3.3723152	3.1968012	1.1424556	1.5009465	2.4020913	1.3001124	0.6758436	1.400834	1.4235721	2.954545	1.7528417	2.6113396	0.57867277	3.9835076	0.8080534	2.596522	3.9495296	2.7464666	2.4862695	3.7704623	3.0308614	2.602375	3.0619	2.9367075	1.6586249	0.708147	2.0417447	0.86531967	2.5638473	2.2073772	2.2210402	3.2198987	2.6335597	3.716552	1.6169219	3.3274925	0.62732345	3.548175	3.7958848	1.7782679	2.5801451	0.87239933	0.96514606	0.8001486	2.2334888	1.4608603	3.7793844	2.4973378	3.4705005	1.2678429	2.886782
